ra,dec,z
227.879767374,5.245633525,0.0394267
227.905594445,5.39757476,0.0401355
226.228771057,5.909156428,0.037406
226.222064006,5.898328163,0.037406
226.254589557,5.863672249,0.0370749
226.286509979,5.889841805,0.0369732
222.841855554,6.804169583,0.0347494
222.851320337,6.801406766,0.0347494
222.852565817,6.797347616,0.0347494
222.849840253,6.799402423,0.035618
223.000600897,6.764144394,0.0352927
242.645338437,4.754680496,0.0400099
242.682684394,4.76505208,0.0396118
241.163772055,34.511624593,0.0546251
241.208645588,34.513760228,0.0548725
241.183884829,34.465794237,0.0550502
198.749282177,51.272682523,0.024893
198.262518638,51.231527176,0.0251181
198.386008902,51.258433971,0.0251153
200.716201274,52.37597483,0.0560759
200.699923756,52.28303255,0.0557495
200.720913137,52.259266033,0.0556539
201.893680426,40.222646076,0.0472147
202.00893227,40.090463365,0.0470193
202.00766836,40.085165748,0.047072
201.959284511,40.079894577,0.0462135
202.120789226,40.059901269,0.047276
215.694535834,37.995254375,0.0275112
215.686720315,38.011826144,0.0280786
235.485556922,29.99506862,0.0591288
235.475015704,29.991350544,0.0591288
235.47212181,29.938504908,0.059134
235.531434877,29.944895548,0.0585195
235.421603584,30.050220868,0.0589316
248.256745993,22.797402864,0.0363254
231.56136516,32.857957697,0.0305732
231.647627368,32.809864318,0.0307705
243.161838466,29.643584495,0.0320821
243.088159481,29.647434713,0.031618
247.746860571,25.956313851,0.0658493
247.721873945,26.127059222,0.0656233
247.700664181,26.069819235,0.0659496
247.70029834,26.064688151,0.0654619
247.767003388,26.105746953,0.0658365
243.603520392,29.980630643,0.0337591
243.615748185,29.97383569,0.0337591
243.553281167,29.914126562,0.0342439
243.545166599,29.851669169,0.0336593
234.952262165,35.81915244,0.0661229
235.028139864,35.745835332,0.0667589
235.016720143,35.73076742,0.0660203
235.024272955,35.658837312,0.0663381
234.747979379,29.40538775,0.0597423
234.693360526,29.412431146,0.0599251
234.709582169,29.423959958,0.0598501
234.671641849,29.459093315,0.0602483
234.655933777,29.519143689,0.0598588
236.941508139,28.641685112,0.0332619
233.974520175,38.675510733,0.0185395
233.96712163,39.768897448,0.0150479
233.959155128,39.765928284,0.0150479
249.253639004,29.140411276,0.0533765
249.247366948,29.110716946,0.0526734
249.226668708,29.014839253,0.0535515
242.981242482,32.131960538,0.0585361
243.068742528,32.108806194,0.0585284
243.070456576,32.111660108,0.0585284
242.8609727,32.1249819,0.0586705
243.052121042,32.157262701,0.0583744
222.860314124,11.708592407,0.0633597
222.879994626,11.656439401,0.0629232
222.885499654,11.67879561,0.0628936
222.910527829,11.681371962,0.0639912
205.352740656,14.228374275,0.0420634
205.326149771,14.318842202,0.0419945
205.424993687,14.394734539,0.0417528
218.54853187,12.71411766,0.031017
218.544500642,12.692244435,0.0309791
223.068725755,12.286527253,0.0312692
216.305220197,13.743985375,0.0185962
216.305245913,13.744174808,0.0184915
239.175630074,8.997271284,0.0562251
239.180006833,8.965481483,0.056685
239.150398727,8.956138491,0.0563303
239.26659928,8.90098204,0.0569071
241.494762841,28.435316229,0.0506441
241.422572624,28.456498957,0.0508946
241.447905728,28.44551666,0.0511878
241.576583842,28.381002349,0.05129
236.347304498,8.602699879,0.041915
236.865313425,8.32118623,0.0412666
211.2507866,13.131891069,0.017324
239.10382232,8.94350481,0.0467838
239.101413902,8.931697105,0.045559
239.021988627,8.876899658,0.0469145
222.244671086,12.490134725,0.0474493
222.222944947,12.508308042,0.0482167
222.220562365,12.510159018,0.0482167
222.125452345,12.43845834,0.0480062
248.04908726,24.245021414,0.0583799
248.103000898,24.187154392,0.0587886
248.10442313,24.171121011,0.0587412
220.352611774,33.283814876,0.0572113
220.392852091,33.280381399,0.0570201
220.427260494,33.302836476,0.0574674
240.548024143,24.200176623,0.0634153
240.516688168,24.209393488,0.063309
240.478190317,24.150877382,0.0629325
240.408990391,24.242262641,0.0627387
240.400243988,24.169223037,0.0629343
231.259534442,26.640078702,0.0451395
230.977617772,26.544619603,0.0450764
231.102869157,26.426610759,0.045792
231.109849105,26.42885153,0.045792
239.572725705,22.674751462,0.0459259
239.528700843,22.664800541,0.0451222
222.903836052,30.392070899,0.0616387
222.922176349,30.394894402,0.0620474
222.921478167,30.382979167,0.0620474
222.969549765,30.413219464,0.0626255
222.991518045,30.452901157,0.0626493
237.499678235,24.801614597,0.0235241
210.422446689,33.826819401,0.0263974
210.429863202,33.825745586,0.0263974
210.423053062,33.824454439,0.0263149
234.317749663,26.15586333,0.0341889
234.518555747,26.281545775,0.0342693
234.517718261,26.261210445,0.0344496
218.030838675,33.343005006,0.0345272
217.978706933,33.637890183,0.0336026
217.984335918,33.642462348,0.0336026
217.980161503,33.474333833,0.0344023
322.242005246,-0.342425066,0.0302954
322.306036943,-0.294782013,0.0305366
338.971796319,-0.418893394,0.057455
339.056460495,-0.387332091,0.0581553
338.967641224,-0.462088333,0.0578912
338.971133911,-0.433660172,0.0581334
339.009869772,-0.470771252,0.0570741
339.643777402,0.046950078,0.0587709
339.655931872,0.103594099,0.0603916
339.669412138,0.100975555,0.0590417
339.700579518,0.138027282,0.0596635
336.89071188,0.610652905,0.0586415
337.052717121,0.543220206,0.0583822
337.060002302,0.538806901,0.0602287
337.079751184,0.590900335,0.0585279
119.631394147,47.613643705,0.060433
119.525836452,47.549661002,0.0601643
119.418287835,47.555296395,0.0597018
119.623448168,47.653198278,0.0599654
111.337695834,38.617437946,0.055716
111.3277878,38.615283295,0.055716
111.333503771,38.613124234,0.055716
111.335089979,38.628685151,0.055716
338.130650502,0.687595305,0.059179
338.083592733,0.826613282,0.0598478
338.104884209,0.790544062,0.0592364
338.182200597,0.810267794,0.0602899
338.188181263,0.731219933,0.0593621
142.407713006,62.544158326,0.0256314
126.854190147,54.8767752,0.0308087
126.878725925,54.904741449,0.0305248
127.040520106,54.82122041,0.0306789
127.212184832,54.746671091,0.0307733
120.156184613,49.20998497,0.057104
120.085898014,49.245416992,0.0570677
120.171562216,49.215249682,0.057104
120.098201021,49.248421316,0.0570677
15.320084499,-1.09776477,0.0513509
15.290686798,-0.974233383,0.0512481
15.324769247,-1.005776015,0.0511825
15.327989899,-0.851471288,0.0506
15.348999725,-0.952882603,0.0506794
22.925479831,-0.933020834,0.0182685
41.307387708,-0.74613492,0.0539422
41.227454452,-0.76021259,0.053615
41.257544738,-0.729701189,0.0542621
41.361681669,-0.69412608,0.0535435
45.435096192,-0.592646894,0.0315014
29.13652007,-0.174283497,0.0455408
29.25627455,-0.279017196,0.0453061
29.202109912,-0.212574363,0.0458902
355.043576473,0.173569691,0.0599088
354.990020197,0.135187111,0.0601839
354.989400595,0.134339129,0.0597615
355.082638284,0.100399666,0.0606137
17.019772112,0.021919917,0.0477776
17.050242701,0.070632243,0.0466394
17.096844112,0.089779978,0.0468803
17.108199377,0.1053439,0.0467557
17.390364846,0.342235284,0.044962
17.396485314,0.33707998,0.0444457
17.484587214,0.343650783,0.0455684
16.844076076,0.925937211,0.0178297
127.584846428,57.936148679,0.0462746
127.679851793,58.074724773,0.0465762
127.674386287,58.039575716,0.0463911
127.636380635,58.079337567,0.0453602
110.971553652,41.646721228,0.0437681
110.904211061,41.695528427,0.0438587
110.946962654,41.70513886,0.0434396
118.41269001,52.912667416,0.0229664
118.420938267,52.877377622,0.0228475
126.60355724,59.895555522,0.026722
139.486116726,30.534020156,0.0624453
139.598125834,30.543184943,0.0626246
139.611544625,30.425426708,0.0618627
128.704814335,26.037011923,0.0578448
128.652475884,26.005864499,0.0584065
128.660408873,26.093244405,0.0574009
128.753551263,26.057336496,0.058652
128.75315889,26.029220912,0.0591934
149.749591318,13.052338985,0.035838
149.751777338,13.044853342,0.0350802
149.763685723,13.039164844,0.035631
149.786746933,13.058799599,0.0361979
149.777799217,13.026474559,0.0366351
199.160676613,14.499637355,0.0601731
199.199633204,14.42095398,0.0604984
199.19740227,14.42787613,0.0604984
199.215644939,14.415344802,0.0588997
204.540009473,14.920002903,0.0594799
204.540295328,14.921861709,0.0594799
204.539818354,14.918416128,0.0601812
204.559716561,14.973056454,0.0592578
209.453304794,37.339321347,0.0596146
209.488426334,37.307267359,0.0597811
209.443843124,37.33289308,0.0596146
209.476926071,37.31662785,0.0597811
209.517034748,37.221714872,0.0600317
180.974615728,36.376873486,0.0619233
180.992322033,36.359128986,0.0629802
180.995623029,36.379893922,0.0626456
180.996819056,36.384283382,0.0626456
181.072082018,36.382350891,0.0622271
183.66788718,36.404795274,0.0424956
183.600134578,36.421488628,0.0423439
182.714749744,36.624347959,0.0228945
152.256386415,32.491700811,0.0196869
160.458395674,34.632134784,0.0578271
160.258219031,34.713250157,0.0580315
160.289325483,34.716951916,0.058544
160.304349202,34.727050674,0.0583606
161.209018718,35.605114928,0.0512949
161.212535169,35.601662511,0.0512949
159.407951697,37.455633219,0.0231401
187.781392891,36.618865866,0.0226256
209.656653838,34.23497056,0.0548317
209.767373617,34.021306287,0.0546184
209.771378855,34.077473834,0.0547169
209.795990971,34.072012837,0.0544971
193.277358653,36.819820308,0.0278226
193.277450001,36.819053885,0.0278226
194.734932155,37.398176746,0.0347034
194.722963499,37.410992277,0.0337898
172.347860745,36.642018767,0.0602158
172.333465245,36.650292889,0.0602158
172.362819765,36.638505874,0.0602158
172.360742112,36.643981927,0.0602158
172.364792497,36.657282547,0.0602158
139.175122304,27.354974329,0.0470752
139.377096426,27.344058432,0.0471566
139.187576076,27.364142468,0.0470752
139.205435192,27.355479956,0.0468611
117.563966439,17.445861132,0.0641553
117.595351478,17.645415861,0.06348
117.537261246,17.644792088,0.0641448
117.54556051,17.649437783,0.0640417
117.746912547,17.739427755,0.0636086
198.759206503,38.085775356,0.0446553
198.712595727,38.037754879,0.0443919
198.662518341,38.172413449,0.044787
205.8072081,35.002851027,0.0346243
205.893799414,34.913836657,0.0350219
205.81197051,35.0852521,0.0349103
205.82586915,35.047034457,0.0355199
207.664986849,35.600302705,0.0554228
207.689453141,35.598056539,0.0549488
207.550448542,35.65011675,0.0544205
136.073851145,33.035702521,0.0638562
136.200437639,33.067003154,0.0650362
136.180303343,33.114741899,0.0642682
136.183443217,33.129218807,0.064688
141.634485368,32.59947299,0.0512054
141.656839946,32.649039535,0.0517563
141.661796894,32.660758068,0.0516918
139.00360864,34.008525093,0.0515139
139.120614537,33.988876247,0.0518407
139.163399457,34.0485496,0.0505863
139.245979463,34.032449188,0.0522717
139.459136358,33.930927126,0.0419423
139.571984801,34.160542841,0.0429658
139.436666156,34.002100962,0.0425178
139.46497936,33.974332866,0.042832
133.477597437,35.145568834,0.0558654
133.476736386,35.15186872,0.0567119
133.63396047,35.155620206,0.0568805
139.171292546,29.339494454,0.0362161
139.28446582,29.371029971,0.0353532
139.198047658,29.353539254,0.0368855
139.250729308,29.350884108,0.0362423
239.016305959,24.448026862,0.0425377
239.061942457,24.675616731,0.0422905
166.527406135,34.69586376,0.0436412
166.542148864,34.642285625,0.0428608
166.567064235,34.584267313,0.0430989
189.481021885,34.022316562,0.0224956
189.480989069,34.022311319,0.0223966
203.543911321,33.959690483,0.0401922
203.588365924,33.938806645,0.0407723
170.196431793,35.01157558,0.0619646
170.093352971,35.070965436,0.0609406
170.154985337,35.068650214,0.0607785
170.169176837,35.061831062,0.0607785
178.97375156,36.189696987,0.0638125
178.983185885,36.115950601,0.063279
178.826909888,36.044513199,0.0637688
178.991174744,36.092812381,0.063262
178.959373105,36.099856137,0.0631018
120.665068777,16.367242419,0.0398481
120.580968296,16.472984365,0.0399856
145.235296877,27.778104686,0.0329682
145.249395882,27.770797976,0.0328968
145.352632013,27.895250566,0.0330991
153.285596755,30.139014019,0.0493004
153.360048479,30.148933103,0.0495172
153.366245816,30.135204795,0.0495172
153.365963231,30.143209024,0.0495172
145.387463553,28.599780338,0.0542389
145.387149003,28.619966566,0.0539929
145.427863745,28.598780689,0.0536617
146.251494161,29.452290112,0.031054
146.346183602,29.389463274,0.0310214
241.278886114,20.721428299,0.0658362
241.404079224,20.707439082,0.0662332
241.524921869,20.78422049,0.0661526
241.517299212,20.772411724,0.0661526
211.199998544,30.743693557,0.0252461
211.350585386,30.744455411,0.0253064
211.368009653,30.767223509,0.0249195
178.519447001,34.43974453,0.0622407
178.538265168,34.524496622,0.0636593
178.571734362,34.501409687,0.0632513
178.584393251,34.424895147,0.0622783
178.592446046,34.496206093,0.0626817
192.720604891,34.156857254,0.0228735
192.539837755,34.899694778,0.0640266
192.561359191,34.895670416,0.0645238
192.565790787,34.822200536,0.0647379
192.59470473,34.877484032,0.0642198
219.064021118,29.908391344,0.0346284
219.211263682,29.757120237,0.0352048
232.816136307,25.313927379,0.0340571
232.822881289,25.239354689,0.0338327
232.894681632,25.246098491,0.0339687
232.903138303,25.242923875,0.0339687
204.679018179,33.801953049,0.0597633
204.771276479,33.835066811,0.0596961
204.774256834,33.817112785,0.0591695
204.853019798,33.801831114,0.0596282
212.678540945,32.265434433,0.0669182
223.024790873,29.445920844,0.058697
223.048737873,29.400251805,0.0592479
223.043878237,29.402497907,0.0592479
223.05275492,29.467078034,0.0596404
223.096089863,29.315256012,0.059294
231.387360212,26.547602733,0.034243
231.392231549,26.555457613,0.034243
182.842562098,35.843811409,0.0228904
182.837335439,35.845402431,0.0228904
183.113369346,35.88346954,0.0228634
210.632897885,29.006842746,0.0617347
210.664020611,28.967533386,0.061525
210.590572906,29.068652052,0.0619742
210.657409132,29.075415568,0.0616977
210.746995532,28.992305004,0.061661
214.930499863,28.873975806,0.05905
214.928958349,28.878334852,0.05905
214.938811181,28.876759445,0.05905
214.892784993,28.926822318,0.0576436
214.974378625,28.900761026,0.0585007
215.352771815,29.48474877,0.0609094
215.3205656,29.524647676,0.060427
215.334397623,29.523608931,0.060427
215.430043746,29.511090616,0.060055
215.431338937,29.507776682,0.060055
187.420421617,31.444024886,0.0590306
187.452679559,31.498773889,0.0600466
187.497517845,31.42566189,0.0592557
199.74888476,30.780994531,0.031127
199.697858253,30.883516032,0.0317786
199.750009587,30.816814324,0.0314859
189.703327557,31.984879036,0.0231641
189.423827224,32.086715535,0.0232816
189.826395584,31.989875273,0.0236296
199.377402785,31.092648915,0.0190098
200.968793777,31.026334152,0.0476167
201.041332004,30.951299263,0.0475868
201.086962021,31.017938885,0.0482502
201.105944884,30.95928656,0.0484088
201.207063927,31.02392146,0.0486163
181.245819647,32.391174631,0.0536202
181.240785843,32.387120467,0.0536202
181.191650466,32.28817576,0.0535146
181.207121624,32.261901776,0.0542527
202.062908921,32.03224696,0.0154853
200.790914536,32.188882521,0.0434791
200.809615189,32.168011698,0.0429165
200.796916539,32.178710634,0.0434791
200.061513506,30.987804772,0.0239462
199.948597398,30.826287715,0.024257
200.062450038,30.899835773,0.0242068
168.581080251,31.439542396,0.034607
168.737196875,31.508293656,0.0342586
168.845807201,31.470661233,0.0340425
225.938775959,26.100842221,0.0312028
226.059293343,26.124635326,0.0310541
245.290035845,34.759059706,0.0332408
245.250912608,34.764057875,0.0331699
245.308187562,34.962031898,0.0335896
243.638048908,37.831875211,0.058525
