"cataid" "ra" "dec" "sigmaid"
"24552" 204299 137.350830297079 -0.375906362930895 43625
"24553" 204305 137.3638 -0.2167746 43628
"24554" 204307 137.3855 -0.2868644 43630
"24555" 204308 137.4525 -0.2131698 43631
"24556" 204309 137.461783193746 -0.228488965077577 43632
"24557" 204310 137.5 -0.3813826 43635
"24558" 204311 137.499341501802 -0.380307727927215 43633
"24559" 204313 137.379623676195 -0.285489005755475 43637
"24560" 204315 137.41757031935 -0.305100861544995 43641
"24561" 204317 137.438337028911 -0.269155985581461 43639
"24562" 204325 137.481143652729 -0.285768365136263 43647
"24563" 204344 137.6502 -0.2694811 43658
"24564" 204346 137.5312 -0.3198171 43660
"24565" 204347 137.5889 -0.216784 43661
"24566" 204348 137.6055 -0.2178746 43662
"24567" 204349 137.628 -0.2884876 43663
"24568" 204350 137.526547125163 -0.222017184874162 43664
"24569" 204351 137.5468 -0.3228115 43665
"24570" 204364 137.729492822776 -0.332113028550569 43677
"24571" 204375 137.7491 -0.3309327 43681
"24572" 204377 137.7999 -0.2348337 43682
"24573" 204382 137.8056 -0.3034868 43689
"24574" 204393 137.8688 -0.2645083 43698
"24575" 204395 137.8508 -0.2393862 43699
"24576" 204396 137.8749 -0.3745736 43700
"24577" 204397 137.8821 -0.2099494 43701
"24578" 204398 137.922 -0.395784 43702
"24579" 204399 137.9382 -0.2144638 43705
"24580" 204400 137.940040465751 -0.344735233558802 43703
"24581" 204401 137.945200110867 -0.245998360841258 43704
"24582" 204404 137.8615 -0.3739297 43708
"24583" 204407 137.873513808919 -0.379393954097017 43713
"24584" 204408 137.8769 -0.3677313 43709
"24585" 204409 137.8927 -0.2533363 43710
"24586" 204410 137.9358 -0.2365109 43715
"24587" 204424 138.0261 -0.3545902 43727
"24588" 204425 137.9693 -0.2567739 43728
"24589" 204426 137.9773 -0.2219355 43729
"24590" 204429 138.0308 -0.2703344 43731
"24591" 204430 138.058786619107 -0.225673671096947 43733
"24592" 204432 137.965 -0.2228982 43737
"24593" 204433 137.9838 -0.2473578 43735
"24594" 204439 138.0741 -0.2107959 43743
"24595" 204451 138.2042 -0.2410552 43751
"24596" 204453 138.2106 -0.2398821 43756
"24597" 204454 138.22 -0.2715627 43753
"24598" 204455 138.2204 -0.2626797 43754
"24599" 204456 138.2249 -0.2613909 43755
"24600" 204457 138.2233 -0.2639457 43757
"24601" 204458 138.111786058749 -0.223681391561015 43758
"24602" 204459 138.1328 -0.3960327 43760
"24603" 204460 138.1374 -0.2177376 43761
"24604" 204467 138.220542141044 -0.29317657278755 43767
"24605" 204480 138.297765336779 -0.216190118113558 43780
"24606" 204482 138.327 -0.2894848 43781
"24607" 204485 138.2858 -0.2276549 43783
"24608" 204487 138.341229587781 -0.288674357469438 43785
"24609" 204488 138.356522124568 -0.378018946339393 43786
"24610" 204489 138.3887 -0.2303225 43787
"24611" 204490 138.3918 -0.2526555 43788
"24612" 204512 138.4225 -0.3544115 43809
"24613" 204524 138.4207 -0.2586361 43816
"24614" 204533 138.4291 -0.3572379 43827
"24615" 204536 138.5255 -0.2719716 43828
"24616" 204546 138.5644 -0.2723687 43835
"24617" 204547 138.5922 -0.41057 43836
"24618" 204548 138.6049 -0.2884325 43837
"24619" 204550 138.676 -0.3519278 43839
"24620" 204551 138.686318922167 -0.258221926583912 43840
"24621" 204552 138.6903 -0.2222242 43841
"24622" 204553 138.566221209435 -0.376351215864553 43845
"24623" 204556 138.5794 -0.2143213 43848
"24624" 204560 138.616987486017 -0.378734083945725 43850
"24625" 204564 138.64790241821 -0.334850041614395 43852
"24626" 204570 138.6141 -0.3824997 43859
"24627" 204572 138.6978 -0.35595 43861
"24628" 204577 138.8552 -0.3018874 43865
"24629" 204579 138.7217 -0.2683289 43869
"24630" 204580 138.7254580243 -0.265524680323858 43870
"24631" 204581 138.7292 -0.2604716 43867
"24632" 204582 138.7482 -0.2146967 43868
"24633" 204583 138.8111 -0.2101563 43873
"24634" 204584 138.811399470312 -0.416732703501573 43874
"24635" 204586 138.8565 -0.3886949 43875
"24636" 204591 138.790083456229 -0.381590133718372 43880
"24637" 204592 138.790909499836 -0.351744729024004 43881
"24638" 204594 138.7931 -0.3967846 43889
"24639" 204598 138.8091 -0.3844275 43886
"24640" 204599 138.831088503272 -0.353113409508267 43887
"24641" 204636 138.8849 -0.2926375 43907
"24642" 204637 138.9718 -0.3990698 43908
"24643" 204641 138.8983 -0.2709472 43909
"24644" 204645 138.9416 -0.3103737 43919
"24645" 204652 139.001788525812 -0.289446842232471 43924
"24646" 204656 138.8872 -0.3856557 43925
"24647" 204675 139.0145 -0.2907406 43943
"24648" 204676 139.0535 -0.3027825 43944
"24649" 204677 139.071720883384 -0.391107329518812 43945
"24650" 204679 139.1034 -0.4089059 43947
"24651" 204680 139.1376 -0.3255016 43949
"24652" 204681 139.1496 -0.2858651 43948
"24653" 204683 139.023873746265 -0.39388610766141 43950
"24654" 204687 139.025487268017 -0.417989721211217 43954
"24655" 204688 139.0272 -0.3641377 43959
"24656" 204691 139.038477958175 -0.404514172395504 43956
"24657" 204694 139.0367 -0.3480046 43964
"24658" 204695 139.037657633511 -0.374002566678392 43965
"24659" 204700 139.052671101886 -0.351281346184349 43967
"24660" 204701 139.072693205774 -0.386349651487038 43969
"24661" 204703 139.07316485338 -0.401583722954143 43971
"24662" 204704 139.073610305463 -0.400324928698128 43972
"24663" 204730 139.244824348729 -0.393410972509121 43995
"24664" 204732 139.282061589334 -0.248797689287592 43997
"24665" 204734 139.1915 -0.3769576 43998
"24666" 204735 139.1953 -0.4093912 43999
"24667" 204736 139.2913 -0.2697694 44000
"24668" 204743 139.2655 -0.3335677 44007
"24669" 204757 139.2643 -0.2981399 44021
"24670" 204768 139.4562 -0.2804217 44030
"24671" 204771 139.3338 -0.411429 44031
"24672" 204774 139.3377 -0.3128107 44035
"24673" 204775 139.3441 -0.3955645 44033
"24674" 204776 139.3569 -0.4184689 44037
"24675" 204777 139.3572 -0.3555714 44038
"24676" 204779 139.383115113579 -0.387112445684998 44039
"24677" 204780 139.318877167234 -0.238993458919028 44040
"24678" 204782 139.3609 -0.352627 44042
"24679" 204783 139.3665 -0.4139087 44043
"24680" 204785 139.3827 -0.3580941 44045
"24681" 204786 139.41379933268 -0.362214521644235 44047
"24682" 204789 139.449008680176 -0.396353473139586 44048
"24683" 204792 139.3302 -0.2470277 44051
"24684" 204794 139.3508 -0.2240092 44053
"24685" 204798 139.548618568039 -0.280422589462149 44058
"24686" 204799 139.4617 -0.2784818 44059
"24687" 204800 139.4792 -0.2198346 44060
"24688" 204801 139.528234464386 -0.264961739350035 44061
"24689" 204802 139.582759625322 -0.413531057092364 44063
"24690" 204803 139.598 -0.300409 44062
"24691" 204808 139.532574628042 -0.275783137328922 44071
"24692" 204814 139.604887917848 -0.2750412985372 44074
"24693" 204827 139.6277 -0.2477942 44089
"24694" 204831 139.6105 -0.3713907 44091
"24695" 204832 139.6567 -0.3159803 44093
"24696" 204833 139.6628 -0.2473681 44094
"24697" 204835 139.6862 -0.2145393 44096
"24698" 204836 139.6928 -0.2213653 44097
"24699" 204837 139.687882438527 -0.242853864621499 44098
"24700" 204838 139.7279 -0.2128327 44100
"24701" 204839 139.7462 -0.2164435 44099
"24702" 204840 139.7482 -0.3299912 44101
"24703" 204844 139.654833709115 -0.2462164216362 44104
"24704" 204845 139.655167425538 -0.2474437915734 44105
"24705" 204849 139.706 -0.3858218 44109
"24706" 204858 139.685542021123 -0.332954726866452 44119
"24707" 204868 139.8467 -0.2133049 44127
"24708" 204869 139.7634 -0.3046749 44128
"24709" 204870 139.767 -0.2243087 44129
"24710" 204871 139.7697 -0.2924012 44130
"24711" 204872 139.785060258027 -0.389039778637346 44131
"24712" 204873 139.8158 -0.2273132 44132
"24713" 204874 139.8164 -0.3941007 44133
"24714" 204875 139.826439820629 -0.273334822962292 44134
"24715" 204876 139.8844 -0.4100715 44135
"24716" 204877 139.885 -0.2999289 44136
"24717" 204879 139.81778085383 -0.263689569598649 44138
"24718" 204880 139.838807508356 -0.353852854633621 44139
"24719" 204882 139.8737 -0.2804663 44140
"24720" 204891 139.7834 -0.2970582 44150
"24721" 204892 139.7868 -0.3713171 44151
"24722" 204894 139.8159 -0.3780624 44154
"24723" 204901 139.961014135801 -0.220568948945982 44159
"24724" 204906 139.9206 -0.3642606 44163
"24725" 204908 139.9234 -0.2103428 44165
"24726" 204909 139.9322 -0.3030533 44166
"24727" 204910 139.9625 -0.2130179 44170
"24728" 204913 139.9681 -0.303468 44167
"24729" 204914 139.9705 -0.2424767 44168
"24730" 204915 140.0005 -0.3042032 44169
"24731" 204916 139.941265503663 -0.266483398608278 44179
"24732" 204921 139.985087350562 -0.353526378356357 44177
"24733" 204922 139.993008424537 -0.303050427824435 44178
"24734" 204923 140.041883607279 -0.246637180639137 44180
"24735" 204925 139.9263 -0.2663587 44182
"24736" 204941 140.0776 -0.2970565 44197
"24737" 204944 140.1328 -0.2788929 44200
"24738" 204946 140.1443 -0.3535028 44202
"24739" 204947 140.2027 -0.2870593 44203
"24740" 204952 140.111539285054 -0.273874519287347 44212
"24741" 204953 140.1161 -0.3664976 44213
"24742" 204955 140.122161863591 -0.339065626963967 44205
"24743" 204963 140.1354 -0.3814639 44219
"24744" 204968 140.167738135373 -0.407739497451513 44225
"24745" 204971 140.279 -0.230311 44228
"24746" 204973 140.2839 -0.2310499 44230
"24747" 204977 140.324 -0.2271101 44231
"24748" 204978 140.3522 -0.4095851 44232
"24749" 204979 140.2331 -0.248545 44234
"24750" 204980 140.2478 -0.2208241 44233
"24751" 204982 140.2929 -0.3316474 44238
"24752" 204983 140.3073 -0.2304437 44236
"24753" 204985 140.3154 -0.269409 44240
"24754" 204986 140.3224 -0.4022646 44239
"24755" 204987 140.334 -0.4057828 44241
"24756" 204988 140.3434 -0.2563399 44242
"24757" 204989 140.3452 -0.3982591 44243
"24758" 204991 140.21843509008 -0.276475961448984 44244
"24759" 204997 140.2863 -0.3501767 44249
"24760" 205000 140.3121 -0.4051991 44256
"24761" 205001 140.315723616919 -0.214994733015575 44257
"24762" 205002 140.324182791917 -0.237111649952395 44253
"24763" 205007 140.2411 -0.2221446 44261
"24764" 205019 140.3324 -0.3311667 44273
"24765" 205020 140.3727 -0.2688759 44274
"24766" 205026 140.3905 -0.4185724 44280
"24767" 205029 140.4354 -0.2383187 44283
"24768" 205030 140.4531 -0.3565576 44284
"24769" 205031 140.4592 -0.2178956 44285
"24770" 205032 140.4862 -0.2608724 44286
"24771" 205033 140.4951 -0.2261035 44287
"24772" 205034 140.4963 -0.3013687 44288
"24773" 205038 140.397721204696 -0.241576400593223 44291
"24774" 205042 140.400706601665 -0.226093801921617 44299
"24775" 205044 140.406056472303 -0.256424101555376 44296
"24776" 205049 140.424940568815 -0.252616569532147 44302
"24777" 205051 140.430663001184 -0.250772762832308 44304
"24778" 205057 140.4593 -0.3753072 44310
"24779" 205059 140.4956 -0.3926288 44314
"24780" 205060 140.5011 -0.3891535 44316
"24781" 205070 140.4279 -0.3243755 44325
"24782" 205083 140.6109 -0.3402032 44334
"24783" 205084 140.6133 -0.2549658 44335
"24784" 205085 140.6524 -0.409033 44336
"24785" 205086 140.6514 -0.4067633 44337
"24786" 205088 140.5334 -0.2908898 44339
"24787" 205089 140.5553 -0.3633951 44340
"24788" 205091 140.5958 -0.3452792 44341
"24789" 205092 140.5961 -0.4160527 44342
"24790" 205093 140.6028 -0.4187014 44346
"24791" 205094 140.6081 -0.3620968 44345
"24792" 205096 140.6216 -0.4111618 44347
"24793" 205097 140.643 -0.3918405 44348
"24794" 205101 140.532174711421 -0.377454708516274 44354
"24795" 205108 140.564390630802 -0.236587503239701 44355
"24796" 205110 140.57 -0.3270245 44365
"24797" 205111 140.570776269997 -0.22808664727966 44366
"24798" 205112 140.5733 -0.2908792 44361
"24799" 205114 140.590680744367 -0.223757573257866 44363
"24800" 205115 140.592234879963 -0.382441395204633 44364
"24801" 205116 140.6096 -0.3076548 44369
"24802" 205117 140.612051243736 -0.273959280837634 44367
"24803" 205127 140.5889 -0.3527182 44377
"24804" 205131 140.6198 -0.3767831 44383
"24805" 205141 140.713 -0.3706258 44392
"24806" 205154 140.6625 -0.3872797 44397
"24807" 205155 140.6613 -0.384017 44398
"24808" 205158 140.6734 -0.4167787 44402
"24809" 205159 140.6792 -0.30881 44400
"24810" 205160 140.6815 -0.3774758 44403
"24811" 205161 140.6872 -0.3488332 44404
"24812" 205162 140.6864 -0.3145756 44407
"24813" 205163 140.7002 -0.3106387 44405
"24814" 205164 140.7013 -0.3543223 44406
"24815" 205166 140.7075 -0.2745642 44408
"24816" 205167 140.7204 -0.2902156 44409
"24817" 205168 140.7257 -0.3479614 44410
"24818" 205169 140.7306 -0.3874832 44416
"24819" 205170 140.7346 -0.3900292 44412
"24820" 205171 140.737 -0.3894633 44413
"24821" 205173 140.7407 -0.3932287 44415
"24822" 205174 140.7449 -0.2120228 44420
"24823" 205175 140.7464 -0.402179 44417
"24824" 205176 140.7498 -0.3601919 44418
"24825" 205177 140.7541 -0.3601901 44419
"24826" 205178 140.7556 -0.3924656 44421
"24827" 205180 140.7681 -0.27901 44423
"24828" 205182 140.7757 -0.3594048 44424
"24829" 205183 140.7895 -0.4168542 44425
"24830" 205189 140.7409 -0.259147 44431
"24831" 205198 140.7446 -0.2625025 44439
"24832" 205208 140.8352 -0.3971128 44453
"24833" 205209 140.8394 -0.3029691 44454
"24834" 205210 140.8432 -0.2258051 44452
"24835" 205211 140.848 -0.4034783 44455
"24836" 205213 140.8617 -0.4058636 44457
"24837" 205214 140.9043 -0.2545297 44458
"24838" 205229 140.8369 -0.4069803 44473
"24839" 205235 140.9767 -0.2107966 44479
"24840" 205243 140.97662285716 -0.395144316631317 44481
"24841" 208455 129.0251 0.1964869 44482
"24842" 208457 129.111346170841 0.105396721472915 44484
"24843" 208461 129.0429 0.1313257 44486
"24844" 208463 129.024964290701 0.115469653474904 44488
"24845" 208464 129.0286 0.01270595 44489
"24846" 208466 129.126554121617 0.120733916665872 44491
"24847" 208468 129.0805 0.1367331 44493
"24848" 208485 129.1429 0.1883675 44497
"24849" 208486 129.1894 0.0538099 44499
"24850" 208487 129.1913 0.02666145 44498
"24851" 208488 129.2298 0.08576655 44500
"24852" 208489 129.149910378142 0.0344452601913349 44502
"24853" 208490 129.1619 0.1691406 44503
"24854" 208491 129.1628 0.02714693 44501
"24855" 208492 129.2174 0.1283708 44504
"24856" 208494 129.231429206062 0.0918888480692698 44506
"24857" 208495 129.2454800895 0.110840199212121 44512
"24858" 208498 129.253067123139 0.111659759093643 44509
"24859" 208499 129.257947036066 0.110368834575445 44508
"24860" 208500 129.268587508062 0.121677126943457 44510
"24861" 208501 129.2749 0.03801806 44511
"24862" 208502 129.276 0.2079428 44514
"24863" 208505 129.166173509767 0.197058627257576 44518
"24864" 208517 129.3086 0.1264355 44524
"24865" 208518 129.317659256564 0.186546112191003 44526
"24866" 208520 129.4091 0.05066479 44527
"24867" 208522 129.294116982869 0.147533584096575 44530
"24868" 208524 129.305233745098 0.0275338767165556 44531
"24869" 208526 129.3328673869 0.0792605180501437 44533
"24870" 208528 129.369100768118 0.0523504938258251 44535
"24871" 208529 129.3919 0.04375554 44539
"24872" 208532 129.4057 0.1864674 44537
"24873" 208533 129.41502485744 0.191104079798554 44538
"24874" 208534 129.417045691185 0.194372188178679 44542
"24875" 208550 129.45079050528 0.0638538289894548 44552
"24876" 208551 129.454142102617 0.0864107917527582 44555
"24877" 208552 129.4545 0.009748022 44553
"24878" 208554 129.4686 0.0241523 44556
"24879" 208555 129.472282532039 0.0542729633164956 44557
"24880" 208556 129.4748 0.04846678 44558
"24881" 208557 129.5008 0.09813512 44560
"24882" 208558 129.5057 0.08506254 44559
"24883" 208559 129.5115 0.2045499 44561
"24884" 208560 129.5193 0.08174645 44562
"24885" 208562 129.5377 0.2009118 44564
"24886" 208563 129.5417 0.2089199 44565
"24887" 208564 129.5527 0.1077425 44566
"24888" 208565 129.57 0.009102117 44567
"24889" 208573 129.5096 0.08936041 44576
"24890" 208574 129.521 0.01118563 44577
"24891" 208575 129.5272 0.002008216 44578
"24892" 208577 129.5457 0.1956736 44580
"24893" 208578 129.559166006138 0.122876942899253 44581
"24894" 208580 129.4754 0.02249879 44583
"24895" 208588 129.588983812053 0.182208634073333 44591
"24896" 208589 129.6325 0.0124161 44592
"24897" 208591 129.6494 0.03675832 44595
"24898" 208594 129.5939 0.1430096 44597
"24899" 208595 129.633 0.1445438 44598
"24900" 208597 129.6447 0.04077647 44600
"24901" 208598 129.645 0.1004846 44601
"24902" 208599 129.6609 0.09796466 44605
"24903" 208600 129.6653 0.04810962 44603
"24904" 208601 129.669386835408 0.0531995030500374 44604
"24905" 208603 129.684292917932 0.146657956235996 44609
"24906" 208605 129.6968 0.1742093 44608
"24907" 208606 129.7013 0.1760215 44613
"24908" 208607 129.7019 0.1756281 44614
"24909" 208608 129.7019 0.1916821 44610
"24910" 208609 129.7019 0.2027814 44611
"24911" 208610 129.7041 0.003701746 44612
"24912" 208611 129.7069 0.1989498 44617
"24913" 208612 129.7152 0.05914108 44615
"24914" 208613 129.7151 0.02054145 44616
"24915" 208615 129.587708520731 0.150644593294172 44619
"24916" 208618 129.598667563573 0.171937426473457 44624
"24917" 208621 129.6249 0.1366358 44620
"24918" 208623 129.655330729998 0.0855437572521906 44627
"24919" 208625 129.674303029238 0.074012341294728 44629
"24920" 208630 129.701105981102 0.0287119669140152 44631
"24921" 208651 129.745877998187 0.136261674298523 44655
"24922" 208652 129.7534 0.06228206 44656
"24923" 208654 129.7782 0.1497692 44657
"24924" 208660 129.8703 0.0841818 44660
"24925" 208662 129.7537 0.0281318 44664
"24926" 208663 129.7568 0.02158444 44662
"24927" 208666 129.7596 0.09025102 44667
"24928" 208669 129.7942 0.006038785 44670
"24929" 208672 129.82590623678 0.138839729645435 44672
"24930" 208673 129.84491643168 0.0100174568546153 44674
"24931" 208676 129.729905467478 0.021858374130749 44676
"24932" 208682 129.76312425324 0.0019487377352148 44680
"24933" 208687 129.793272976124 0.193548807120995 44687
"24934" 208688 129.804693583187 0.0301774029280897 44688
"24935" 208690 129.819274325037 0.120780669111964 44691
"24936" 208694 129.866164480301 0.181177962215996 44695
"24937" 208698 129.8283 0.1980219 44700
"24938" 208711 129.96 0.1724239 44712
"24939" 208714 129.8981 0.1944447 44715
"24940" 208715 129.9792 0.1476421 44717
