"cataid" "ra" "dec"
"54860" 518133 135.115848683666 2.76162720322415
"54861" 518135 135.1374 2.657012
"54862" 518136 135.140964528151 2.69548606539212
"54863" 518148 135.158626834849 2.76259276339704
"54864" 518153 135.187251640152 2.69064453405972
"54865" 518154 135.191398189242 2.69062206473377
"54866" 518156 135.2065 2.675903
"54867" 518157 135.2421 2.716305
"54868" 518158 135.2435 2.770864
"54869" 518159 135.2731 2.733533
"54870" 518161 135.2833 2.734555
"54871" 518162 135.160616776385 2.69349146548783
"54872" 518166 135.187452976526 2.69712896497652
"54873" 518167 135.189665799572 2.69493792142929
"54874" 518168 135.196959201953 2.61914910553207
"54875" 518170 135.191633288039 2.76521759480082
"54876" 518174 135.224903005317 2.61800034446343
"54877" 518179 135.249058968325 2.73076648091702
"54878" 518183 135.1579 2.629313
"54879" 518197 135.3515 2.782778
"54880" 518199 135.3541 2.740708
"54881" 518201 135.351634330136 2.71692548086155
"54882" 518202 135.3864 2.627458
"54883" 518203 135.382240960569 2.78717646028736
"54884" 518204 135.4248 2.772476
"54885" 518205 135.4369 2.725297
"54886" 518207 135.3422 2.769107
"54887" 518208 135.3398 2.815381
"54888" 518209 135.383336201935 2.61518199653514
"54889" 518212 135.4084 2.621448
"54890" 518213 135.404270224509 2.7413946021121
"54891" 518215 135.4296 2.689149
"54892" 518216 135.4448 2.764551
"54893" 518217 135.449565555811 2.73458309040342
"54894" 518245 135.5077 2.72899
"54895" 518246 135.5305 2.714394
"54896" 518248 135.5455 2.809904
"54897" 518249 135.5553 2.774995
"54898" 518250 135.5822 2.78503
"54899" 518252 135.4974 2.784491
"54900" 518254 135.5103 2.759854
"54901" 518255 135.535651983953 2.63768108037656
"54902" 518256 135.5411 2.625357
"54903" 518258 135.552516154064 2.83377287525237
"54904" 518262 135.462748143883 2.64096619093847
"54905" 518266 135.5796 2.701449
"54906" 518267 135.4839 2.708677
"54907" 518285 135.6973 2.65802
"54908" 518286 135.7178 2.723215
"54909" 518288 135.6124 2.695717
"54910" 518289 135.615558633135 2.81392557262633
"54911" 518290 135.6346 2.642743
"54912" 518291 135.6771 2.645847
"54913" 518293 135.7198 2.817922
"54914" 518294 135.721620447937 2.83240289789057
"54915" 518298 135.6439 2.723728
"54916" 518299 135.65301058901 2.76721538980207
"54917" 518300 135.6603265301 2.74150620839865
"54918" 518301 135.660211254483 2.74359347024322
"54919" 518303 135.693571538658 2.71158303127877
"54920" 518306 135.718682594213 2.79000279350945
"54921" 518307 135.7254 2.730418
"54922" 518308 135.727542275121 2.7585309628237
"54923" 518309 135.737964118447 2.83879553409527
"54924" 518318 135.720485202174 2.83838091122875
"54925" 518333 135.7615 2.838616
"54926" 518334 135.7878 2.754958
"54927" 518335 135.8091 2.834913
"54928" 518336 135.8373 2.735296
"54929" 518337 135.8642 2.653766
"54930" 518340 135.777165608786 2.65058726305706
"54931" 518343 135.780425313021 2.76197429527002
"54932" 518347 135.8658 2.807631
"54933" 518349 135.9053 2.663414
"54934" 518362 135.9291 2.655497
"54935" 518363 135.9343 2.741358
"54936" 518364 135.9584 2.652619
"54937" 518365 136.0208 2.795174
"54938" 518366 136.0203 2.797047
"54939" 518368 135.923623233627 2.75666638702033
"54940" 518382 136.1122 2.705616
"54941" 518391 136.163444462207 2.72372369596563
"54942" 518392 136.1078 2.683445
"54943" 518393 136.1451 2.774748
"54944" 518394 136.167013611332 2.7264075219081
"54945" 518396 136.0501 2.802282
"54946" 518397 136.067058561591 2.80099736184257
"54947" 518398 136.099249517566 2.80555214337602
"54948" 518400 136.1075 2.726956
"54949" 518403 136.135827232442 2.84617606618935
"54950" 518421 136.20242667785 2.85793149574353
"54951" 518422 136.2394 2.84424
"54952" 518426 136.21786179421 2.75669807998894
"54953" 518427 136.2241 2.687909
"54954" 518428 136.2419 2.786692
"54955" 518431 136.3431 2.800042
"54956" 518440 136.3876 2.755757
"54957" 518441 136.395050764408 2.84496080112789
"54958" 518447 136.3839 2.857891
"54959" 518448 136.410122504709 2.79639060999022
"54960" 518449 136.416 2.750801
"54961" 518450 136.4481 2.842548
"54962" 518451 136.46 2.71345
"54963" 518452 136.4562 2.78064
"54964" 518454 136.3964797726 2.88600142335935
"54965" 518455 136.407373039884 2.74502203621725
"54966" 518457 136.450755656961 2.68404842767415
"54967" 518473 136.5072 2.823554
"54968" 518474 136.5256 2.835405
"54969" 518477 136.6008 2.724546
"54970" 518478 136.5189 2.839922
"54971" 518479 136.5248 2.847057
"54972" 518481 136.5827 2.833765
"54973" 518482 136.5909 2.831322
"54974" 518484 136.6109 2.74017
"54975" 518485 136.6186 2.747815
"54976" 518486 136.6311 2.900474
"54977" 518497 136.6504 2.750904
"54978" 518515 136.7379 2.859435
"54979" 518516 136.6836 2.702561
"54980" 518517 136.6733 2.861517
"54981" 518518 136.681985499251 2.74917513488486
"54982" 518519 136.6816 2.786785
"54983" 518520 136.6838 2.773324
"54984" 518521 136.6966 2.857229
"54985" 518522 136.7094 2.764548
"54986" 518523 136.737 2.807396
"54987" 518524 136.7331 2.881532
"54988" 518525 136.7548 2.807052
"54989" 518526 136.7792 2.813795
"54990" 518529 136.7861 2.755499
"54991" 518530 136.7919 2.876333
"54992" 518531 136.6496 2.790591
"54993" 518533 136.658 2.69935
"54994" 518538 136.707206826392 2.72645992301645
"54995" 518539 136.704 2.841894
"54996" 518540 136.7057 2.868746
"54997" 518543 136.747828436204 2.88034526141369
"54998" 518548 136.701104628646 2.7656315828636
"54999" 518552 136.8221 2.809752
"55000" 518559 136.8106 2.847273
"55001" 518560 136.829 2.851117
"55002" 518563 136.8398 2.831399
"55003" 518564 136.8515 2.807092
"55004" 518565 136.8643 2.787445
"55005" 518566 136.8845 2.858173
"55006" 518567 136.901031506311 2.80143884168848
"55007" 518568 136.902063013208 2.80209760205438
"55008" 518570 136.9105 2.838931
"55009" 518572 136.9259 2.855143
"55010" 518573 136.9451 2.756628
"55011" 518576 136.829607429066 2.84523552449783
"55012" 518577 136.856416680547 2.89410950349216
"55013" 518585 136.9296 2.783569
"55014" 518590 136.8536 2.854108
"55015" 518592 136.9697 2.768253
"55016" 518594 137.0357 2.836736
"55017" 518595 137.0459 2.812153
"55018" 518596 137.0579 2.846562
"55019" 518597 137.0615 2.861039
"55020" 518599 137.0879 2.80872
"55021" 518602 137.0536 2.767236
"55022" 518604 137.0962 2.803182
"55023" 518607 136.99 2.856789
"55024" 518616 137.127359409508 2.76166635806834
"55025" 518618 137.0968 2.873206
"55026" 518619 137.1439 2.779804
"55027" 518620 137.1504 2.765655
"55028" 518621 137.1506 2.773772
"55029" 518622 137.1465 2.902187
"55030" 518623 137.1793 2.916806
"55031" 518624 137.2181 2.897457
"55032" 518629 137.1675 2.775601
"55033" 518630 137.18876159786 2.88915453840097
"55034" 518631 137.1996 2.74151
"55035" 518632 137.2374 2.931375
"55036" 518644 137.3821 2.901498
"55037" 518646 137.260173157786 2.74293884934002
"55038" 518647 137.261 2.806469
"55039" 518648 137.259989131752 2.80468552750824
"55040" 518649 137.2804 2.831979
"55041" 518650 137.2848 2.804833
"55042" 518652 137.3021 2.884495
"55043" 518655 137.320104489725 2.89250641833539
"55044" 518666 137.4865 2.762639
"55045" 518671 137.5316 2.756288
"55046" 518673 137.4263 2.756599
"55047" 518674 137.461 2.796529
"55048" 518676 137.468332968216 2.81477065964307
"55049" 518678 137.4621 2.891929
"55050" 518685 137.5013 2.799417
"55051" 518688 137.5315 2.918754
"55052" 518689 137.541196234255 2.8757691222566
"55053" 518697 137.5714 2.798407
"55054" 518698 137.636 2.910903
"55055" 518700 137.6738 2.870224
"55056" 518702 137.5699 2.837173
"55057" 518706 137.6785 2.841454
"55058" 518713 137.8256 2.911609
"55059" 518714 137.7154 2.862114
"55060" 518715 137.7161 2.875155
"55061" 518716 137.7339 2.818712
"55062" 518717 137.7947 2.803349
"55063" 518718 137.796638974184 2.81756558925981
"55064" 518719 137.8233 2.920289
"55065" 518730 137.789 2.956591
"55066" 518731 137.7898 2.96086
"55067" 518737 137.830895151239 2.95774887716565
"55068" 518738 137.8333 2.92691
"55069" 518741 137.7896 2.971691
"55070" 518746 137.9201 2.889788
"55071" 518749 137.8502 2.958493
"55072" 518750 137.8658 2.971093
"55073" 518752 137.896587666536 2.83848657433832
"55074" 518754 137.8958 2.954515
"55075" 518755 137.91 2.916619
"55076" 518756 137.9161 2.922607
"55077" 518757 137.9497 2.923494
"55078" 518758 137.9505 2.964683
"55079" 518759 137.983592156003 2.92441075902479
"55080" 518760 137.8494 2.96657
"55081" 518764 137.9217 2.936961
"55082" 518768 137.981567973447 2.96995618632155
"55083" 518776 137.9019 2.897069
"55084" 518782 138.0153 2.875851
"55085" 518786 138.0275 2.814355
"55086" 518788 138.024 2.992055
"55087" 518789 138.0335 2.90722
"55088" 518794 138.1042 2.928768
"55089" 518795 138.1013 2.991563
"55090" 518796 138.1054 2.983638
"55091" 518800 138.04108313493 2.8359299028788
"55092" 518801 138.0351 2.995855
"55093" 518804 138.0741 2.998423
"55094" 518809 138.1067 2.924936
"55095" 518810 138.109947375049 2.93366896324894
"55096" 518811 138.1388 2.812276
"55097" 518812 138.018 2.854035
"55098" 518815 138.0111 2.798545
"55099" 518823 138.176112109051 2.85706997096543
"55100" 518827 138.1703 2.867522
"55101" 518828 138.2128 2.991712
"55102" 518829 138.2295 2.930876
"55103" 518830 138.253 2.840506
"55104" 518831 138.2502 2.931861
"55105" 518832 138.2541 2.937564
"55106" 518834 138.2644 2.949004
"55107" 518835 138.2845 2.99027
"55108" 518836 138.1508 2.798698
"55109" 518841 138.238275416295 2.85424844097049
"55110" 518850 138.289279226204 2.80856369599222
"55111" 518853 138.168860208722 2.98705941070196
"55112" 518854 138.265889883094 2.97075055498635
"55113" 518859 138.2996 2.96979
"55114" 518869 138.413592116875 2.8479924427429
"55115" 518870 138.2963 2.920209
"55116" 518871 138.296 2.967171
"55117" 518872 138.3191 2.897992
"55118" 518874 138.33214313949 2.82991192617048
"55119" 518876 138.344445042733 2.84108296453133
"55120" 518878 138.3505 2.911925
"55121" 518879 138.3771 2.83112
"55122" 518885 138.367667856216 2.98651000973132
"55123" 518887 138.395576772886 2.88192318089074
"55124" 518888 138.4068 2.978317
"55125" 518890 138.4235 2.957908
"55126" 518902 138.4561 2.962771
"55127" 518903 138.5581 2.945305
"55128" 518904 138.5426 2.942699
"55129" 518907 138.549132743465 2.96145599219412
"55130" 518908 138.561264216432 2.89434692836873
"55131" 518909 138.449575428316 2.92933341040805
"55132" 518911 138.477155136942 2.98544625162651
"55133" 518913 138.4882 2.960057
"55134" 518914 138.493 2.902662
"55135" 518918 138.5154 2.911515
"55136" 518919 138.5455 2.880908
"55137" 518920 138.5511 2.904833
"55138" 518921 138.5511 2.949884
"55139" 518922 138.5872 2.86015
"55140" 518926 138.490936747724 2.95215440709991
"55141" 518927 138.499279041665 2.83472671805372
"55142" 518931 138.5157 2.990887
"55143" 518933 138.537145444052 2.88178545018929
"55144" 518935 138.552819309222 2.96837785071283
"55145" 518942 138.4498 2.94662
"55146" 518951 138.6476 2.875039
"55147" 518952 138.6843 2.849253
"55148" 518954 138.6104 2.849227
"55149" 518955 138.607119329066 2.9117093921188
"55150" 518956 138.610403965372 2.92195920523362
"55151" 518957 138.60986139532 2.90102907880654
"55152" 518958 138.6176 2.843481
"55153" 518959 138.6144 2.918671
"55154" 518961 138.619 2.918551
"55155" 518962 138.6256 2.88596
"55156" 518963 138.6296 2.858879
"55157" 518964 138.6328 2.897293
"55158" 518965 138.6341 2.919972
"55159" 518966 138.6568 2.894873
"55160" 518967 138.656504623199 2.93424288363129
"55161" 518969 138.6923 2.839949
"55162" 518970 138.7302 2.979798
"55163" 518973 138.6063 2.826585
"55164" 518977 138.629342450807 2.91557426101643
"55165" 518978 138.6357 2.832961
"55166" 518979 138.6363 2.851179
"55167" 518980 138.6313 2.98042
"55168" 518984 138.659017301416 2.85770461650381
"55169" 518987 138.672886362647 2.8996283857841
"55170" 519000 138.6842 2.903517
"55171" 519006 138.7432 2.958401
"55172" 519007 138.7617 2.993241
"55173" 519009 138.8094 2.851984
"55174" 519012 138.8873 2.846634
"55175" 519013 138.8874 2.93514
"55176" 519018 138.852780670169 2.87124721639016
"55177" 519019 138.8972 2.846868
"55178" 519029 138.862008743662 2.9627629632779
"55179" 519032 138.9126 2.893395
"55180" 519033 138.9129 2.960869
"55181" 519034 138.956 2.910788
"55182" 519035 138.9674 2.855404
"55183" 519036 138.9628 2.998364
"55184" 519037 139.0117 2.863486
"55185" 519038 139.0283 2.887781
"55186" 519039 139.0311 2.9388
"55187" 519040 139.0412 2.893638
"55188" 519041 138.91 2.871855
"55189" 519043 138.9352 2.85372
"55190" 519044 138.9538 2.923167
"55191" 519052 139.0725 2.879328
"55192" 519053 139.1494 2.983908
"55193" 519055 139.05341865009 2.99868439472908
"55194" 519057 139.082772137487 2.99114910309149
"55195" 519058 139.105207179294 2.88698806649729
"55196" 519062 139.16083213823 2.91825381003123
"55197" 519070 139.3314 2.976134
"55198" 519073 139.2447 2.968442
"55199" 519075 139.211267672915 2.88945680216872
"55200" 519077 139.251309207661 2.87126970351949
"55201" 519088 139.362119009715 2.94431872136127
"55202" 519089 139.353 2.876692
"55203" 519090 139.3501 2.986212
"55204" 519091 139.357 2.915776
"55205" 519092 139.3581 2.955347
"55206" 519093 139.3565 2.95606
"55207" 519094 139.372114984922 2.99704975377738
"55208" 519095 139.386 2.991729
"55209" 519096 139.4203 2.933594
"55210" 519097 139.454093652387 2.9386028686973
"55211" 519099 139.466 2.879822
"55212" 519103 139.5034 2.908236
"55213" 519104 139.5249 2.889634
"55214" 519105 139.5298 2.889032
"55215" 519106 139.528 2.960509
"55216" 519107 139.5417 2.993653
"55217" 519108 139.610093323087 2.9296118228613
"55218" 519109 139.497239660503 2.91473808462434
"55219" 519110 139.504457722091 2.90008623800693
"55220" 519113 139.556681408799 2.97110116625055
"55221" 519117 139.6177 2.904622
"55222" 519118 139.623594388883 2.92287057509106
"55223" 519119 139.6232 2.989541
"55224" 519131 139.6621 2.900238
"55225" 519132 139.6719 2.925492
"55226" 519134 139.6871 2.955843
"55227" 519135 139.68190210246 2.95954922055936
"55228" 519136 139.689525002067 2.95762161769759
"55229" 519140 139.728274733158 2.91661551420049
"55230" 519141 139.7397 2.939649
"55231" 519142 139.6475 2.956481
"55232" 519152 139.735061541762 2.95140930154764
"55233" 519156 139.647178345522 2.94293924522116
"55234" 519164 139.8798 2.981579
"55235" 519165 139.9437 2.916481
"55236" 519169 139.916956265666 2.93127347047719
"55237" 519174 139.976 2.964579
"55238" 519175 140.03377455603 2.94325913306774
"55239" 519178 140.0742258992 2.99741814119041
"55240" 519184 140.2162 2.941349
"55241" 519187 140.129338281427 2.94411686127852
"55242" 519193 140.191808972158 2.99247556681062
"55243" 519194 140.133307651844 2.92220135548869
"55244" 519210 140.4316 2.970616
"55245" 519212 140.432513974401 2.96486643784573
"55246" 519214 140.439478417577 2.9473698903059
"55247" 519215 140.4439 2.954007
"55248" 519218 140.454974366768 2.96113621290728
"55249" 519220 140.471113508523 2.98900048043014
"55250" 519222 140.518325578317 2.98123698875078
"55251" 519223 140.531301791672 2.99728931830151
"55252" 519224 140.5902 2.967051
"55253" 519225 140.6043 2.997289
"55254" 519230 140.6976 2.974809
"55255" 519232 140.9423 2.976831
"55256" 519235 140.926189108528 2.99908849198197
"55257" 519238 140.9958 2.998175
"55258" 521342 129.001298268798 2.74644012543327
"55259" 521345 129.0904 2.76864
"55260" 521346 129.0252 2.743362
"55261" 521348 129.0653 2.709475
"55262" 521349 129.109157623741 2.78839781090691
"55263" 521350 129.0001 2.597955
"55264" 521353 129.0943 2.65337
"55265" 521354 129.102088210237 2.68757363292374
"55266" 521357 129.1428 2.631137
"55267" 521370 129.1874 2.80493
"55268" 521372 129.2591 2.760013
"55269" 521376 129.1521 2.650736
"55270" 521377 129.1876 2.647824
"55271" 521378 129.1984 2.709493
"55272" 521379 129.1964 2.739809
"55273" 521380 129.218 2.740496
"55274" 521382 129.2541 2.683629
"55275" 521383 129.2674 2.754586
"55276" 521387 129.1701 2.618211
"55277" 521388 129.1613 2.748535
"55278" 521390 129.280426114899 2.78992202290268
"55279" 521404 129.297 2.809147
"55280" 521409 129.3429 2.63446
"55281" 521410 129.3742 2.81205
"55282" 521412 129.3952 2.755185
"55283" 521414 129.4108 2.828559
"55284" 521416 129.3293 2.761188
"55285" 521418 129.370788556138 2.75923353390665
"55286" 521422 129.431737661496 2.64873764689666
"55287" 521424 129.435 2.791016
"55288" 521425 129.425926332695 2.66087172656735
"55289" 521433 129.4925 2.699149
"55290" 521434 129.565508579428 2.68631203109271
"55291" 521436 129.4572 2.831369
"55292" 521437 129.482 2.745786
"55293" 521438 129.4778 2.814193
"55294" 521440 129.487221240626 2.76787502960306
"55295" 521444 129.4422 2.781868
"55296" 521445 129.4519 2.713778
"55297" 521446 129.449053908093 2.78471158252402
"55298" 521447 129.4549 2.758511
"55299" 521448 129.473127691416 2.75433506428351
"55300" 521449 129.480634072998 2.72631125010099
"55301" 521451 129.477032775737 2.79339485907425
"55302" 521468 129.5549 2.76162
"55303" 521482 129.6249 2.642766
"55304" 521483 129.6432 2.677728
"55305" 521484 129.6398 2.818958
"55306" 521485 129.6512 2.807881
"55307" 521486 129.6503 2.822442
"55308" 521487 129.6529 2.841736
