objid,ID,z,nsersic_g,Re_g,L_g,ba_g,M_g,nsersic_r,Re_r,L_r,ba_r,M_r,nsersic_i,Re_i,L_i,ba_i,M_i,Vol_max,P_early,T_HC11,vdisp,err_vdisp,Ie_g,Ie_i,Ie_r,logSFR_SED,err_logSFR_SED,AFUV,err_AFUV,AB,err_AB,AV,err_AV,UV_survey,P_merg,TType,Ms,Re,Sigma_1,Vol_selection,gr,gi,Age_ave_1Re,Z_ave_1Re,Age_ave_0.1Re,Z_ave_0.1Re,grad_gi,grad_gr,Rap_sdss_fiber,color_gi_01,color_gi_1,plate,mjd,fiber_id,p_age_16,p_age_50,p_age_84,del_grad_gi,del_MS,del_gi,del_gi_01re,del_gi_1re,del_Reff_r,del_Reff_ste,del_Sigma1,Group_membership_Y12,specobjid,ra,dec,MEDIAN_logSFR,mass_dens_radius2,mass_dens_radius4,mass_dens_radius8,mass_dens_rp1_rpi2,mass_dens_rp1_rpi3,mass_dens_rp1_rpi4,mass_dens_rp1_rpi5,mass_dens_rp1_rpi6,mass_dens_rp1_rpi7,mass_dens_rp1_rpi8,mass_dens_rp2_rpi2,mass_dens_rp2_rpi3,mass_dens_rp2_rpi4,mass_dens_rp2_rpi5,mass_dens_rp2_rpi6,mass_dens_rp2_rpi7,mass_dens_rp2_rpi8,logMs,logRe_r,logRe,logSigma_1,conx,BTr,nb,ng,logA,logvd,logRp,dr12objid,bpt,d4000n,rabsmag,urcolor,color_grad,grcolor,del_ur,ssfr,C,S,G2,H,G,M20,Cx,logCx,logMR,P13,B14,vdW14,vD15,BMass.BD,DMass.BD,BTM,P_bar_GZ2,P_bar_Nair10,del_ssfr,cl,mcl,mscl,Rchl_r,logRchl_r,logC,del_logCx,del_color_grad,del_P13,del_nb,del_BTr,del_BTM,del_logA,del_logSigma1
587735662087241863,226847,0.0666924,3.1833,3.02045,15001900000,0.6624,-20.3604,3.2288,2.4395,20437200900,0.6458,-21.1361,3.463,2.37409,25283700700,0.638,-21.4771,90867296,0.801008,-1.33268,168,10,80963600,212138000,167942000,-0.919,0.522,1.161,0.543,0.222,0.053,0.163,0.04,1,0.0747036,-2.35355,56806302000,0.979777,9275830300,47222700,0.775702,1.1167,13.515,0.0229799,11.0886,0.019007,-0.270887603908179,-0.162951224837286,1.98056,1.55640303973937,1.28551543583119,1427,52996,310,9.683,9.8247,9.9311,-0.149770000470732,-1.23059577691953,0.00521066635542944,0.325813384106894,0.176043383636161,-0.206813219585617,-0.505177405777192,0.311653673977192,-1,401892409153159168,153.078,37.9182,-1.0248407,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,10.7543965183167,0.387300822448285,-0.00887275970549421,9.96735279468267,0.347,0.93,3.94,3.33,-1.62838,2.25,0.67,1237661383312146558,-1,1.86788,-20.056,2.738,-0.064,0.951,0.117,-11.6734,,0.7175,0.66782,0.52966,0.54867,-1.91237,2.88184438040346,0.459670525209126,10.7632692780222,10.16386,10.77516,0.17533,0.14178,10.8441,8.56404,0.99478004134371,0.00097,0.12556,-1.1525270182647,2,3,7,1.92,0.28,,-0.00837957709666792,0.0126497535018322,1.08581443701647,-0.975369546486915,0.335434659928307,0.295569831540818,-0.695436141143752,0.306871412403421
587735662619918529,227129,0.0425978,0.5754,3.60027,6036129800,0.5166,-19.3719,0.665,3.4944,7367060000,0.5136,-20.0282,0.7418,3.49832,8533989900,0.5129,-20.2979,25481000,0.0905916,3.43697,56.9628,10.0979,48464100,65913600,59505300,-0.575,0.153,1.751,0.637,0.409,0.1,0.301,0.094,2,0.0468833,2.01188,14029299700,3.00879,468014016,13870500,0.6563,0.925999,1.58316,0.0187176,1.56421,0.0170533,-0.244394476148999,-0.141573635486663,1.3017,1.219884297945,0.975489821796,1593,52991,436,9.6461,9.7742,9.9007,-0.128602342461306,-0.604505055116213,-0.123836413583368,0.0571868334526047,-0.0714155090087012,0.237239208194856,0.224899997912083,-0.530985157693866,-1,448617234340773888,142.007,34.4105,-0.4134354,2625170266.92693,823419431.715342,595587343.294679,4141521971.39015,2761014647.59343,2070760985.69507,2269991939.23222,1891659949.36019,1621422813.7373,1418744962.02014,2182845854.36754,1455230569.57836,1722547875.1411,1531384087.78192,1276153406.48494,1093845776.98709,957115054.863703,10.1470359929089,0.543372616688624,0.478391876997686,8.67025885944231,0.533,,0.5,0.67,-1.12027,1.82,0.77,1237661383844823194,3,1.50775,-19.072,2.126,-0.113,0.772,-0.316,-10.72204,0.27542,0.95601,1.43278,0.75419,0.41376,-1.64293,1.87617260787992,0.273272790973428,9.66864411591122,8.68145,10.0803,1.11811,1.18667,8.60542,10.078,0.0325860954408394,0.00029,0.35989,-0.644565489668175,2,2,6,2.57,0.41,-0.560004526046192,-0.139003509596676,-0.0418882991733241,-0.210151976896169,-3.71070875228733,,-0.5283374171819,-0.176789283141682,-0.435988022979988
587735662623457444,227244,0.0518667,3.0095,3.41661,11425999900,0.9661,-20.0647,4.1218,3.27933,14313199600,0.905,-20.7493,4.7756,3.5071,17457199100,0.8601,-21.0749,39343800,0.916832,-3.63632,129.979,12.5577,49502600,57474200,57879600,-0.622,0.082,0.598,0.291,0.158,0.047,0.124,0.04,1,0.0891085,-2.10894,29812799500,1.80906,4092570110,25779000,0.684601,1.0102,12.2388,0.03,11.3548,0.00474774,-0.559085297698765,-0.425717926122381,1.56753,1.56019023837212,1.00110494067336,1426,52993,385,-99,,-99,-0.435902180356576,-0.829534461851354,-0.0728668199783225,0.354664783510361,-0.0812373968462152,0.0721066691026239,-0.110227847953663,0.140072819073644,-1,401610921606119424,151.192,37.7726,-1.5513605,1673093460.73048,1218593197.66536,532472134.782826,3458938251.45763,3259705441.11281,2444779080.8346,1955823264.66768,1629852720.5564,1397016617.61977,1222389540.4173,2127316694.72278,1656647781.51712,1242485836.13784,993988668.910269,828323890.758558,709991906.364478,733672456.665019,10.4744027593374,0.51578512205752,0.257452971081367,9.61199612806573,0.337,0.34,6.86,3.61,-0.64281,2.1,0.74,1237661383848362134,-1,1.79381,-19.421,2.795,-0.123,0.975,0.257,-11.0964,0.4289,0.53733,0.52557,0.52648,0.53745,-1.90607,2.9673590504451,0.472370099128661,10.216949788256,9.20467,10.42725,0.65165,0.76137,10.1624,9.71349,0.737623584653564,0.00293,0.09322,-0.838071524429374,2,3,6,2.54,0.4,-0.367643953760927,0.0281405626851581,-0.0455732658840871,0.159340684721663,2.17565989254111,-0.206853549492084,0.091102066222332,0.316020744662151,0.18227200356117
587735663163867179,227845,0.0287879,2.2873,1.42669,9555980300,0.7061,-19.8707,2.8613,1.38281,11767700500,0.7123,-20.5367,3.3997,1.51429,14380500000,0.7235,-20.8644,42590300,0.529077,0.498236,,-9999,270336000,299207008,318808992,-0.591,0.031,0.533,0.153,0.08,0.023,0.056,0.021,1,0.228829,-1.96221,23108599800,1.10325,3525799940,20731400,0.665998,0.9937,8.58005,0.0183558,3.45142,0.00936382,-0.50377571758575,-0.33647448521802,0.894411,1.46209375260771,0.958318035021968,1432,53003,613,9.459,9.6016,9.7696,-0.381907749537177,-0.745291585208987,-0.0781367200248404,0.269500578554841,-0.112407170982336,-0.251444604936972,-0.282797517297273,0.158626296069308,-1,403299815372357632,160.836,40.7863,-0.45072445,371861545.660636,46482693.2075795,139638739.162476,991630788.428361,661087192.285574,495815394.214181,396652315.371345,330543596.142787,283323082.408103,247907697.10709,247907697.10709,165271798.071394,123953848.553545,99163078.8428361,82635899.0356968,70830770.6020258,61976924.2767726,10.3637736314351,0.140762511548064,0.0426739361192302,9.54725766604073,0.374,0.43,7.99,2.71,-1.44478,2.05,0.47,1237661384388771897,3,1.5563,-19.481,2.25,-0.048,0.754,-0.256,-10.95477,0.39669,0.13998,0.36283,0.43543,0.53024,-2.0179,2.67379679144385,0.42712839779952,10.3210996953159,9.62758,10.36997,0.51984,0.60523,9.90554,10.0321,0.427657445529704,0.00184,0.001,-0.772311099427586,2,3,6,1.1,0.04,-0.401548747344247,-0.00669720085872355,0.0280660673375488,0.619542910088148,3.44320728121212,-0.0946227441202187,-0.192873614862051,-0.484741514221858,0.220566193849249
587735664769761377,228037,0.0644878,5.4723,7.21358,35189199000,0.6989,-21.286,5.3092,6.44344,47188300000,0.6929,-22.0446,5.5612,6.68533,5.8922e+10,0.7012,-22.3957,215276000,0.959883,-3.47248,202.736,10.6158,25629300,49573500,43714900,-0.859,0.132,1.295,0.278,0.149,0.031,0.097,0.02,3,0.0774324,-2.44608,124247998000,4.33957,7297699800,106569000,0.7586,1.1097,11.9371,0.0231457,11.1441,0.019007,-0.0530984843273323,-0.0222979527130889,1.92007,1.20345900594985,1.15036052162251,1325,52762,47,9.8023,9.9033,9.9952,0.0551205778974657,-1.24714701473978,-0.036292281501233,-0.0412313364909043,0.0138892414065614,0.0025383779289021,-0.0672708887242615,0.0180628840740411,-1,373180955403223040,214.291,52.7829,-1.1006992,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,11.0942893997027,0.80911778881142,0.637446698203962,9.86318599414989,0.307,0.79,5.55,4.78,-0.91844,2.33,0.96,1237661385994666058,5,1.92437,-20.752,2.823,-0.024,0.974,0.102,-11.95329,0.5227,0.05219,0.24742,0.42594,0.59107,-2.12766,3.25732899022801,0.512861624522814,10.4568427014987,9.18055,10.98273,0.56673,0.46349,10.8456,10.2104,0.811930329140066,0.00437,0.019,-1.00780831493408,2,4,7,4.25,0.63,-0.281747499902249,0.0223837389905902,0.0419703737110666,0.169552790014496,0.613144290986969,0.153430452431246,0.0732782978273731,-0.0462099833616737,-0.016466408048478
587735664769761415,228040,0.0631214,7.1953,21.9243,56769602000,0.6741,-21.8053,6.398,14.7813,67518898000,0.667,-22.4336,7.2134,18.2927,91360403000,0.6728,-22.8719,298886016,0.88296,-1.82963,158.978,10.2274,3915370,9040150,10851500,-0.709,0.089,1.126,0.201,0.134,0.024,0.089,0.018,3,0.169891,1.56319,117665997000,4.15552,6393849900,100549000,0.6283,1.0666,11.9371,0.0229799,5.64961,0.0197307,-0.0717336009100897,-0.0428832224436135,1.88242,1.22967232079412,1.15793871988403,1326,52764,300,9.8476,9.9565,10.0312,0.0377512046277703,-1.09323072604292,-0.0769927161037052,-0.0146553613152478,0.0230958433125226,0.378698694811677,-0.0695606683532889,-0.0269745653798896,-1,373462440031027200,214.41,52.6932,-1.1484567,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,11.0706509789965,1.16971263148766,0.618625376856643,9.80576243669531,0.34,0.48,4.58,5.05,-0.46216,2.19,1.24,1237661385994666105,4,1.99963,-21.01,2.9,-0.175,0.978,0.186,-11.77965,0.5391,0.18081,0.17051,0.39387,0.59654,-2.42303,2.94117647058824,0.468521082957745,10.4520256021399,9.21109,10.96451,0.56564,0.46004,10.7471,10.5648,0.603426120655392,0.2423,0.67339,-0.866234415234626,2,4,6,6.13,0.79,-0.268330668171364,-0.0206750816541966,-0.107894966856264,0.191990157821026,-0.365517203199955,-0.154196709800968,-0.133332535131888,0.414906216943632,-0.0609009492794996
587735664770023525,228045,0.065934,3.6089,7.47414,22962100200,0.538,-20.8225,3.5652,7.19387,30965200900,0.5379,-21.5872,3.6982,7.29734,37102698000,0.5414,-21.8935,138564000,0.868658,-1.69589,154.317,15.9237,19057100,31925600,27903500,-1.021,0.073,2.062,0.166,0.219,0.018,0.137,0.012,3,0.0305548,-2.20814,83122504000,6.29851,2707069950,69650496,0.7647,1.071,6.3124,0.0298191,5.6503,0.0227035,-0.045807176668383,-0.00907170957269798,1.95979,1.13223078648674,1.08642360981835,1326,52764,241,-99,,-99,0.070459994875241,-1.37563755721651,-0.0572713849346636,-0.107572877766943,-0.0371128828917022,0.162805595250971,0.209344815356958,-0.318699934198483,-1,373462439783563264,215.329,52.5428,-0.71728176,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,10.9197186175256,0.856962585443464,0.799237823213566,9.43249947797461,0.331,0.48,3.6,3.27,-0.8518,2.22,1.07,1237661385994928226,2,1.93574,-20.408,2.773,-0.017,0.932,0.103,-11.94072,0.47676,0.58623,0.63351,0.54456,0.60032,-2.17131,3.02114803625378,0.480172006224281,10.120480794312,8.79236,10.7868,0.85945,0.74487,10.4174,10.3918,0.514732279047007,0.04454,0.21526,-1.22431126946502,2,3,8,3.95,0.6,-0.321700188897012,0.000186440354866479,0.0559230401266419,-0.266693002451349,-1.36408180900241,-0.137129026414187,-0.206962231627315,0.0543981636308758,-0.343196766156225
587735664770941085,228064,0.0259832,3.0235,2.48605,2363620100,0.8763,-18.3539,2.8593,2.23987,2799980030,0.8586,-18.9779,3.2646,2.52475,3525629950,0.8499,-19.3381,4859190,0.758909,-2.2998,48.4184,11.9104,19298400,26906000,28921300,-0.919,0.123,3.471,0.589,0.489,0.075,0.306,0.049,2,0.0413324,-0.931394,4813570000,1.5795,527185984,5695630,0.623999,0.9842,2.44202,0.03,1.41715,0.0233116,-0.093574249698408,0.00173387267640912,0.81001,1.06961522688199,0.976040977183583,1327,52781,299,-99,,-99,-0.00641538777874534,-0.601467062247453,-0.0184764686689776,-0.010438868108362,-0.0168542558871073,0.163898509103034,0.0682575877206887,0.0700761954299782,-1,373743988017987584,218.269,51.5223,-1.6130434,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,9.68246729180356,0.350222813012284,0.198519630241168,8.72196385539404,0.376,0.43,6.2,3.19,-0.78173,1.35,0.62,1237661385995845767,-1,1.66365,-17.871,2.434,-0.048,0.84,0.13,-10.60147,0.51855,0.71057,1.0398,0.62117,0.60672,-2.17295,2.65957446808511,0.424812155072339,9.48394766156239,8.55346,9.64938,1.18667,1.48295,9.30248,9.40897,0.439004730014054,0.01379,0.28707,-0.617489039021145,2,2,6,1.71,0.23,-0.285209361401912,0.061240277237199,0.00489718700800616,0.12451848924047,2.95242144907415,0.0865860391144334,0.0457475697333105,0.017916633375886,0.166043985443414
587735664771399789,228076,0.0667665,3.1663,3.58302,14986699800,0.9057,-20.3593,3.3514,3.48529,21063399400,0.9161,-21.1688,3.4353,3.48064,25374199800,0.9187,-21.481,83589000,0.71428,-1.17294,137.487,15.4058,57624300,99430704,83299800,-0.982,0.579,3.58,0.69,0.473,0.058,0.3,0.036,2,0.105858,-1.2585,65162101000,3.11262,4742740000,54208500,0.8095,1.1217,13.515,0.019007,10.9445,0.019007,-0.125353439849214,-0.0928238386842963,1.98259,1.26670347600682,1.1413500361576,1327,52781,98,9.8335,9.947,10.0205,-0.00567366140859366,-1.31053051699875,0.00416074259123733,0.032292503539352,0.0266188421307583,-0.0871133950905811,-0.035276705585203,-0.0149799911686372,-1,373743987174932480,219.778,51.2176,-1.3585033,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,10.8139950786751,0.542238920213037,0.493126103664667,9.67602931700685,0.396,0.58,2.9,3.47,-0.93315,2.17,0.91,1237661385996304530,-1,1.94776,-20.01,2.797,-0.055,0.943,0.158,-11.796,0.42382,0.5724,0.47297,0.4987,0.55037,-2.03333,2.52525252525253,0.402304814074488,10.3208689750104,9.06762,10.71918,0.63263,0.6601,10.4043,10.2134,0.608155015251085,0.08882,0.41359,-1.20754788534714,2,3,7,2.67,0.43,-0.372818552852473,-0.070253225149682,0.0206082863628356,-0.00669029387166198,-2.0409005238501,-0.0231716847677587,-0.0998892898980096,-0.00907129825323472,-0.0278310096703418
587735664772710578,228121,0.0377142,2.3243,2.06816,2247859970,0.6817,-18.2994,1.8098,2.10152,2510040060,0.6494,-18.8592,1.7844,2.02112,2697090050,0.6598,-19.0472,5048600,0.188849,2.47622,,-9999,30034500,42667300,36490000,-0.975,0.101,2.206,0.476,0.27,0.062,0.165,0.039,1,0.0573013,0.416345,3521159940,2.18021,188624000,4246810,0.559799,0.747799,1.11474,0.019007,7.41191,0.002,0.358728084764943,0.372888318335777,1.15923,0.410113685431453,0.768841770196396,1329,52767,267,9.2705,9.448,9.6315,0.433497908662833,-0.540649817562402,-0.241094116222143,-0.64133147740107,-0.207833568738237,0.15721752324225,0.239545696695473,-0.170439048993101,-1,374306877707649024,223.858,49.605,-1.1870967,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,9.54668575227321,0.322533527507436,0.338498327296684,8.27559695035484,0.438,0.28,6.5,2.09,-0.88107,1.87,0.64,1237661385997615323,2,1.32426,-17.893,2.06,0.066,0.7,-0.204,-10.52169,0.44775,0.88238,1.55509,0.71923,0.49471,-1.8855,2.28310502283105,0.3585258894959,9.20818742497653,8.259,9.49773,1.42848,1.69807,8.6606,9.45462,0.138441081249874,0.00682,0.24338,-0.547493168986357,2,2,5,1.68,0.23,-0.348964405478931,0.00912193957497526,0.112312193250389,0.0253688756485104,3.58198456152061,-0.0178150061185332,-0.195232422644273,-0.157723173475182,-0.100794942183628
587735664781754404,228336,0.0334175,1.8226,1.13726,4836140000,0.9836,-19.1312,1.9791,1.16083,6121209900,0.9893,-19.8271,2.0026,1.16013,7255810000,0.9906,-20.1217,17801300,0.644871,-0.285985,73.0159,6.86142,239292992,330296000,279840000,-0.641,0.136,1.908,0.611,0.429,0.102,0.314,0.104,2,0.999974,-1.88221,13214400500,1.25999,1782300030,13231600,0.6959,0.990499,2.3606,0.03,1.32754,0.00957638,-0.118781836547667,-0.101215595385371,1.03247,1.09217446344749,0.973392626899823,1338,52765,356,9.5194,9.6514,9.8051,-0.00402934807053018,-0.653780205025111,-0.0566982859100218,-0.066551186153041,-0.0705805342235713,-0.232389265801034,-0.145279995260493,0.0747336268908558,-1,376840144281403392,245.622,36.3027,-0.59299177,3952617985.27919,3684051852.21898,1608577051.47795,8558286501.36341,7173007181.85633,5379755386.39225,5321195916.63101,4434329930.52584,3800854226.16501,3612484972.24232,2635078656.85279,2341157276.26105,1755867957.19579,1770758692.61514,1475632243.84595,1435640680.25562,1327869976.31065,10.1210474652015,0.0647686232977875,0.100367098322283,9.25098081440647,0.349,0.61,2.75,1.88,-1.03156,1.8,0.49,1237661386006659376,1,1.52676,-18.856,2.157,-0.001,0.771,-0.277,-10.76205,0.4633,0.73371,0.95562,0.63561,0.53351,-1.86538,2.86532951289398,0.45717457304082,10.0206803668792,9.12681,10.10144,0.75958,0.97698,9.98629,9.55727,0.728664047744256,0.00013,0.09471,-0.693771819265079,2,2,6,1.15,0.06,-0.334137699796845,0.0475619971452815,0.0693374097746616,0.253200001859279,-1.4149713808641,0.141057852033221,0.175670557678283,-0.0919598878319772,0.172774190936956
587735664781951240,228339,0.0325005,1.2603,5.39549,9148449800,0.5864,-19.8234,1.2907,5.27753,11555000300,0.5913,-20.5169,1.51,5.6273,14554999800,0.5872,-20.8775,40774300,0.0266272,4.23654,84.1496,12.1693,23759700,32052800,31037200,-0.553,0.121,2.235,0.483,0.419,0.104,0.291,0.093,2,0.0555813,0.703401,24756000800,4.86543,501700000,21965000,0.693499,1.0541,4.64847,0.019007,1.52948,0.0200925,-0.216369643786246,-0.0531084868692293,1.00525,1.23213595030995,1.01576630652371,1338,52765,314,9.526,9.6583,9.7988,-0.0940270835877422,-0.722387255826293,-0.0207726021248427,0.0358863014607587,-0.0581407821269835,0.316795669525045,0.350650318206837,-0.711429110247297,-1,376840144105242624,246.073,35.9388,-0.82857126,1372741225.71943,1722376410.55788,2005225689.49973,3318388521.21318,3806514079.09363,3494640684.06672,2795712547.25337,2329760456.04448,1996937533.75241,1747320342.03336,1465466885.00156,1689628664.59934,2727970434.10677,2182376347.28542,2053732733.07543,1760342342.63609,1540299549.80658,10.3936804880552,0.722430710723877,0.687121228648517,8.70044410102775,0.513,0.08,4.03,1.3,-0.60993,1.89,1,1237661386006855957,5,1.56576,-19.494,2.406,-0.042,0.83,-0.108,-10.94668,0.31311,0.94863,1.26904,0.69949,0.45351,-1.90792,1.94931773879142,0.289882634888184,9.70655925940668,8.44945,10.27908,1.14186,1.17934,9.38513,10.2226,0.126933772836696,0.00639,0.42914,-0.745290810283491,2,3,6,4.19,0.62,-0.504303061813086,-0.146801586692626,0.0345179829867035,-0.570097717651704,-0.55637209841234,-0.450824452360715,-0.500916322836219,0.350369038756972,-0.65474528929439
587735665307877504,228597,0.045611,6.2294,8.01015,27872499700,0.9932,-21.0329,5.7845,6.33517,34281799700,0.9797,-21.6977,6.2362,7.18728,44392002000,0.9906,-22.0883,130683000,0.93061,-3.59675,126.354,7.12035,15454500,30556600,31508400,-0.541,0.118,1.391,0.426,0.149,0.037,0.095,0.024,2,0.136281,-2.15636,6.7065e+10,2.87695,5244709900,55818500,0.664801,1.0554,13.515,0.019007,7.55383,0.019007,-0.0477239187170824,-0.0280151528673436,1.38877,1.1594530354063,1.11172911668922,1327,52781,182,9.886,9.9768,10.0384,0.0716098237667586,-0.872872785448346,-0.0634082342185547,-0.0756887781523923,-0.00407895438563366,0.164891118903271,-0.0764337788642041,0.0214398974196861,-1,373743987527254016,218.859,51.9641,-1.0889285,1317209081.91948,1914105769.92812,773412637.74637,3512557551.78528,2341705034.52352,1756278775.89264,1405023020.71411,1170852517.26176,2459860148.51358,2152377629.94938,878139387.946321,585426258.63088,439069693.97316,351255755.178528,427918569.199986,730855414.172292,639498487.400755,10.8264959289237,0.801758273374365,0.458932314127799,9.71972147111613,0.32,0.64,6.04,5.16,-0.68179,2.09,0.96,1237661386532782203,-1,1.84387,-20.371,2.739,-0.06,0.938,0.097,-11.3675,0.53208,0.0283,0.15711,0.38864,0.58768,-2.29181,3.125,0.494850021680094,10.3675636147959,9.11936,10.7356,0.58906,0.62798,10.555,10.2666,0.660173063606366,0.01662,0.1647,-0.76443182177464,2,3,6,5.26,0.72,-0.274023065173906,0.0213748903283018,0.0153475136777544,0.0462848324327183,1.09486617581013,0.0350909697026219,-0.0496196105325585,0.2403101127639,0.00702443210932913
587735665314758754,228841,0.0344,6.1738,5.84322,24156201000,0.8003,-20.8776,6.2549,4.95111,30794600400,0.798,-21.5812,6.571,5.59475,39659999000,0.7964,-21.9659,116756000,0.959366,-3.80521,157.424,7.12035,25280700,43914800,44602900,-0.628,0.053,0.82,0.278,0.133,0.029,0.095,0.023,2,0.142394,-2.23144,68120199000,2.5428,6645460000,56714100,0.7036,1.0883,9.61202,0.03,5.35752,0.0187899,-0.081018891948716,-0.0846997445962785,1.06157,1.19353972969024,1.11252083774153,1334,52764,216,9.7979,9.896,9.9747,0.0381207268921585,-0.961655910992784,-0.031196478301746,-0.0419881121406811,-0.0038673852485227,0.0537423875431307,-0.133864493457982,0.120317724660936,-1,375714239492390912,237.766,42.6898,-1.1138297,1860411865.72088,2432999252.58962,823625711.442365,3034440187.24293,2022960124.82862,1517220093.62146,1213776074.89717,1011480062.41431,866982910.640836,758610046.810731,1240274577.14726,1202936827.4979,1116072048.99513,1044654053.49414,1235341437.057,1845429417.26557,2209734087.28452,10.8332759079998,0.694702575263482,0.405312202758419,9.82252504826555,0.277,0.74,6.01,6.03,-0.71607,2.2,0.81,1237661386539663456,4,1.86117,-20.293,2.71,-0.118,0.905,0.066,-11.46128,0.59418,,0.12662,0.33848,0.62496,-2.29363,3.6101083032491,0.557520230935552,10.4279637052414,9.32247,10.76201,0.53036,0.52304,10.5728,9.94877,0.807971374088408,0.00662,0.09616,-0.850223657033162,2,3,6,3.4,0.53,-0.226081970566382,0.0835519413941681,-0.0428001655259665,0.250129417773412,1.06273514499723,0.134158502690924,0.0972455747140422,0.204940710457296,0.105073536272155
587735665315348707,228860,0.038908,2.7924,4.33713,23831099400,0.8109,-20.8629,2.9362,4.11007,31616100400,0.8095,-21.6098,3.2239,4.39117,40544002000,0.8045,-21.9898,152818000,0.885517,-3.25384,141.112,8.2855,66394400,102902000,95771200,-0.577,0.096,0.809,0.417,0.138,0.026,0.102,0.026,2,0.065669,-2.35574,80217498000,3.28976,5145169900,67118096,0.746901,1.1269,13.3025,0.0233668,5.45251,0.0234221,-0.186138391890729,-0.107424402385025,1.19421,1.30724775565621,1.12110936376548,1334,52764,69,-99,,-99,-0.0693037481830778,-0.92811890545606,0.000196913516029795,0.0681196241352615,-0.00118412404781632,-0.070667690514606,-0.0633709576839479,-0.0311804208156818,-1,375714238875828224,239.209,41.7378,-1.1803279,3497325429.013,759217198.050667,273482155.704768,3932750474.78936,2621833649.85957,4928427777.64583,3942742222.11666,3285618518.43055,2816244444.36904,2464213888.82291,2331550286.00867,1554366857.33911,1906288278.06712,1525030622.4537,1270858852.04475,1089307587.46693,953144139.03356,10.9042691121241,0.613849218556081,0.517164215737947,9.71139972028683,0.351,0.48,3.64,2.73,-0.9283,2.17,0.84,1237661386540253421,-1,1.94585,-20.495,2.802,-0.06,0.921,0.137,-11.48127,0.44997,0.53545,0.33131,0.48671,0.55603,-2.05826,2.84900284900285,0.454692883534176,10.3871048963862,9.16354,10.81001,0.58896,0.567,10.5422,10.3104,0.63035480367058,0.14187,0.12073,-0.784142266609564,2,3,6,3.06,0.49,-0.346816440155258,-0.0242549533851257,0.0133844672953472,0.101585048422026,-1.32250382914624,-0.135193167960509,-0.089505288011407,-0.0193369745315336,-0.054211486814479
587735665852743716,229594,0.0349631,6.9019,10.6694,34177699800,0.8901,-21.2544,6.7984,9.06382,39403201000,0.8533,-21.8488,7.5965,10.3851,49219699000,0.8363,-22.2003,133584000,0.861959,-2.21875,142.148,7.50873,10158600,14732100,16349100,-0.609,0.167,2.044,0.503,0.265,0.075,0.173,0.058,1,0.180383,-0.597832,61677801000,4.94343,3835520000,51278300,0.5944,0.9459,5.64961,0.0200201,1.67436,0.0280101,-0.100232296472569,-0.0510907736230202,1.07822,1.06233078317097,0.962098486698402,1335,52824,478,9.3704,9.4773,9.6491,0.0200653164226901,-0.93095002434473,-0.169216570130113,-0.170616520840552,-0.150551204417862,0.342188983043248,0.178695857722622,-0.0931750416175809,-1,375995973266046976,240.658,41.2934,-0.09521728,490049011.682283,1639044623.11216,451157542.98594,1306797364.48609,871198242.990725,653398682.243043,522718945.794435,435599121.495362,373370675.567453,326699341.121522,326699341.121522,217799560.747681,163349670.560761,334121134.005255,278434278.337713,309381862.286846,340357819.39399,10.7901288814082,0.957311272210266,0.694028388835243,9.58382425168037,0.313,0.6,6.26,5.88,-0.65653,2.14,0.99,1237661387077648447,4,1.51017,-20.377,2.524,-0.078,0.811,-0.108,-11.39913,0.51654,0.11861,0.13309,0.40467,0.58546,-2.25007,3.19488817891374,0.504455662453552,10.096100492573,8.67279,10.65821,0.85143,0.86945,10.4873,9.8356,0.817663157598702,0.06955,0.40979,-0.838166469219605,2,3,6,3.95,0.6,-0.286896041798498,0.0336762355266366,-0.00193493624737832,-0.403445846587138,1.32826859950152,0.000210414682945248,0.113057356780431,0.271214411040777,-0.102912332875638
